id,unit_id,type,role,related_main_id,prompt,options,correct_index,image,audio,explanation
7162,7,multiple_choice,main,,What triggered the start of the Second World War?,Polish invasion|Pearl Harbor|French invasion|Egyptian invasion,0,,,"The Second World War began in 1939 when Adolf Hitler, the National Socialist (Nazi) dictator of Germany, invaded Poland and conquered much of Europe."
7163,7,true_false,exercise,7162,Adolf Hitler was the Nazi dictator of Germany.,,true,,,
7164,7,multiple_choice,exercise,7162,About how many Canadians and Newfoundlanders served in WW2?,Over 1M|Over 100K|Over 10K|Over 10M,0,,,
7165,7,select_blank,exercise,7162,Newfoundland was a separate British ___ during WW2.,entity|province|French colony|US territory,0,,,
7166,7,multiple_choice,exercise,7162,How many Canadians died in the Second World War?,"44,000|4,400|440,000|4,400,000",0,,,
7171,7,true_false,preview,7172,Canada suffered defeat defending Hong Kong in 1941.,,true,,,
7172,7,multiple_choice,main,,Where did Canadians suffer defeat in 1941?,Hong Kong|Dieppe|Juno Beach|Normandy,0,,,"The Canadians fought bravely and suffered losses in the unsuccessful defence of Hong Kong (1941) from attack by Imperial Japan, and in a failed raid on Nazi-controlled Dieppe on the coast of France (1942)."
7173,7,true_false,exercise,7172,The Dieppe raid in 1942 failed.,,true,,,
7174,7,multiple_choice,exercise,7172,Which country attacked Canadians at Hong Kong in 1941?,Imperial Japan|Nazi Germany|Fascist Italy|Imperial Russia,0,,,
7175,7,select_blank,exercise,7172,The failed 1942 raid targeted Nazi-controlled ___ in France.,Dieppe|Juno|Normandy|Calais,0,,,
7176,7,multiple_choice,exercise,7172,The Dieppe raid happened off which country's coast?,France|Belgium|Netherlands|Germany,0,,,
7181,7,true_false,preview,7182,The RCAF took part in the Battle of Britain.,,true,,,
7182,7,multiple_choice,main,,"What plan trained over 130,000 Allied aircrew in Canada?",BCATP|Lend-Lease Act|Marshall Plan|Atlantic Charter,0,,,"Canada contributed more to the Allied air effort than any other Commonwealth country, with over 130,000 Allied air crew trained in Canada under the British Commonwealth Air Training Plan."
7183,7,true_false,exercise,7182,The Royal Canadian Air Force is known as the RCAF.,,true,,,
7184,7,multiple_choice,exercise,7182,Canada led the Allied air effort among what group?,Commonwealth countries|Axis countries|Neutral countries|European colonies,0,,,
7185,7,select_blank,exercise,7182,The RCAF fought in the Battle of ___.,Britain|Amiens|the Atlantic|Normandy,0,,,
7186,7,multiple_choice,exercise,7182,About how many Allied aircrew trained in Canada?,"Over 130,000|Over 13,000|Over 1,300|Over 1,300,000",0,,,
7191,7,true_false,preview,7192,The Royal Canadian Navy fought in the Atlantic Battle.,,true,,,
7192,7,multiple_choice,main,,What was the RCN's finest hour in WW2?,Atlantic Battle|Britain Battle|Vimy Battle|Amiens Battle,0,,,"The Royal Canadian Navy saw its finest hour in the Battle of the Atlantic, protecting convoys of merchant ships against German submarines. At the end of the Second World War, Canada had the third-largest navy in the world."
7193,7,true_false,exercise,7192,By war's end Canada had the third-largest navy.,,true,,,
7194,7,multiple_choice,exercise,7192,What did the RCN protect in the Atlantic Battle?,Ship convoys|Fishing boats|Troop trains|Air bases,0,,,
7195,7,select_blank,exercise,7192,German ___ threatened convoys in the Atlantic Battle.,submarines|battleships|bombers|tanks,0,,,
7196,7,multiple_choice,exercise,7192,Canada's Merchant Navy helped resupply which country?,Britain|France|United States|Australia,0,,,
7201,7,true_false,preview,7202,"Canadian troops captured Juno Beach on D-Day, June 6, 1944.",,true,,,
7202,7,multiple_choice,main,,What beach did Canadian troops capture on D-Day?,Juno Beach|Omaha Beach|Utah Beach|Gold Beach,0,p22-1.jpeg,,"In the epic invasion of Normandy in northern France on June 6, 1944, known as D-Day, 15,000 Canadian troops stormed and captured Juno Beach from the German Army, a great national achievement shown in this painting by Orville Fisher."
7203,7,true_false,exercise,7202,"About 15,000 Canadian troops took part in the D-Day invasion.",,true,,,
7204,7,multiple_choice,exercise,7202,About what share of D-Day soldiers were Canadian?,1-in-10|1-in-2|1-in-100|1-in-3,0,,,
7205,7,select_blank,exercise,7202,D-Day was the Allied invasion of ___.,Normandy|Sicily|Poland|the Rhineland,0,,,
7206,7,multiple_choice,exercise,7202,Who painted the famous scene of Juno Beach?,Orville Fisher|Emily Carr|Arthur Currie|John McCrae,0,,,
7207,7,true_false,exercise,7202,"D-Day took place on June 6, 1944.",,true,,,
7208,7,multiple_choice,exercise,7202,What country's army did Canadians fight at Juno Beach?,Germany|Italy|Japan|France,0,,,
7211,7,true_false,preview,7212,Canada helped liberate the Netherlands in 1944-45.,,true,,,
7212,7,multiple_choice,main,,Which country did the Canadian Army liberate in 1944-45?,The Netherlands|Italy|Belgium|Poland,0,,,"Canadians took part in the liberation of Italy in 1943-44. The Canadian Army liberated the Netherlands in 1944-45 and helped force the German surrender of May 8, 1945, bringing to an end six years of war in Europe."
7213,7,true_false,exercise,7212,Canadians took part in liberating Italy in 1943-44.,,true,,,
7214,7,multiple_choice,exercise,7212,"When did Germany surrender, ending the war in Europe?",May 1945|Nov 1918|Jun 1944|Aug 1945,0,,,
7215,7,select_blank,exercise,7212,The war in Europe lasted ___ years.,six|four|two|ten,0,,,
7216,7,multiple_choice,exercise,7212,Canadians fought in Italy before which other campaign?,Normandy invasion|Vimy Ridge|Boer War|Hundred Days,0,,,
7217,7,order,exercise,7212,Order these Second World War events.,"Liberation of Italy (1943-44)|Liberation of the Netherlands (1944-45)|German surrender (May 8, 1945)",,,,
7221,7,true_false,preview,7222,"Japan surrendered on August 14, 1945.",,true,,,
7222,7,multiple_choice,main,,"When did Japan surrender, ending the Pacific war?",Aug 1945|May 1945|Sep 1944|Nov 1945,0,,,"In the Pacific war, Japan invaded the Aleutian Islands, attacked a lighthouse on Vancouver Island, and launched fire balloons over B.C. and the Prairies. Japan surrendered on August 14, 1945, the end of four years of war in the Pacific."
7223,7,true_false,exercise,7222,Japan attacked a lighthouse on Vancouver Island.,,true,,,
7224,7,multiple_choice,exercise,7222,What did Japan launch over B.C. and the Prairies?,Fire balloons|Paratroopers|Submarines|Rockets,0,,,
7225,7,select_blank,exercise,7222,Japan invaded the ___ Islands in the Pacific war.,Aleutian|Hawaiian|Solomon|Philippine,0,,,
7226,7,multiple_choice,exercise,7222,Canadian POWs were maltreated after capture at which battle?,Hong Kong|Dieppe|Juno Beach|Vimy Ridge,0,,,
7227,7,true_false,exercise,7222,The Pacific war lasted four years.,,true,,,
7231,7,true_false,preview,7232,Canada forcibly relocated Japanese Canadians during WW2.,,true,,,
7232,7,multiple_choice,main,,What happened to Japanese Canadians during WW2?,Forcible relocation|Full citizenship|Parliament seats|New land,0,,,"The state of war and public opinion in B.C. led to the forcible relocation of Canadians of Japanese origin by the federal government and the sale of their property without compensation, even though the military and the RCMP said they posed little danger."
7233,7,true_false,exercise,7232,The military and RCMP said Japanese Canadians posed little danger.,,true,,,
7234,7,multiple_choice,exercise,7232,In what year did Canada apologize for this wrong?,1988|1945|1970|2000,0,,,
7235,7,select_blank,exercise,7232,Japanese Canadians' property was sold without ___.,compensation|permission|records|insurance,0,,,
7236,7,multiple_choice,exercise,7232,What did the Government of Canada do in 1988?,"Apologized, compensated|Ignored issue|Returned property|New holiday",0,,,
7241,7,true_false,preview,7242,Phil Edwards won Olympic bronze medals for Canada.,,true,,,
7242,7,multiple_choice,main,,What sport made Phil Edwards a Canadian champion?,Track field|Hockey|Swimming|Rowing,0,p22-6.jpeg,,"Phil Edwards was a Canadian track and field champion. Born in British Guiana, he won bronze medals for Canada in the 1928, 1932 and 1936 Olympics, then graduated from McGill University Medical School."
7243,7,true_false,exercise,7242,Phil Edwards graduated from McGill University Medical School.,,true,,,
7244,7,multiple_choice,exercise,7242,What role did Phil Edwards serve in during WW2?,Army captain|Navy admiral|RCAF pilot|Prime minister,0,,,
7245,7,select_blank,exercise,7242,Phil Edwards was born in ___.,British Guiana|Ontario|Jamaica|Trinidad,0,,,
8001,8,true_false,preview,8002,GATT opened up restrictive trading policies after WWII.,,true,,,
8002,8,multiple_choice,main,,What treaty opened up Depression-era trade barriers?,GATT|NAFTA|NATO|BNA Act,0,,,"The world's restrictive trading policies in the Depression era were opened up by such treaties as the General Agreement on Tariffs and Trade (GATT), now the World Trade Organization (WTO)."
8003,8,true_false,exercise,8002,GATT is now called the World Trade Organization.,,true,,,
8004,8,multiple_choice,exercise,8002,GATT is now known by what name?,WTO|UN|NORAD|NAFTA,0,,,
8005,8,select_blank,exercise,8002,GATT eventually became the ___.,WTO|BoC|Privy Council|Red Cross,0,,,
8011,8,true_false,preview,8012,Oil was discovered in Alberta in 1947.,,true,,,
8012,8,multiple_choice,main,,What began Canada's modern energy industry?,1947 Alberta-oil|1970 Quebec-referendum|1969 language-act|1980 constitution,0,,,The discovery of oil in Alberta in 1947 began Canada's modern energy industry.
8013,8,multiple_choice,exercise,8012,What year was oil discovered in Alberta?,1947|1927|1957|1967,0,,,
8014,8,true_false,exercise,8012,The 1947 Alberta oil discovery began a new energy industry.,,true,,,
8015,8,select_blank,exercise,8012,Oil discovered in ___ began Canada's modern energy industry.,Alberta|Ontario|Quebec|Manitoba,0,,,
8021,8,true_false,preview,8022,By 1951 most Canadians could afford basic necessities.,,true,,,
8022,8,multiple_choice,main,,By what year could most Canadians afford food/shelter/clothing?,1951|1927|1940|1965,0,,,"In 1951, for the first time, a majority of Canadians were able to afford adequate food, shelter and clothing."
8023,8,true_false,exercise,8022,By 1951 a majority of Canadians afforded basic necessities.,,true,,,
8024,8,multiple_choice,exercise,8022,What three needs could Canadians afford by 1951?,Food/shelter/clothing|Cars/homes/boats|Land/gold/oil|Ships/mills/mines,0,,,
8025,8,select_blank,exercise,8022,By ___ most Canadians could afford basic necessities.,1951|1927|1940|1965,0,,,
8031,8,true_false,preview,8032,Canada's economy was among the strongest from 1945 to 1970.,,true,,,
8032,8,multiple_choice,main,,"From 1945-1970, Canada's economy was among the ___.",Strongest|Weakest|Most unstable|Least developed,0,,,"Between 1945 and 1970, as Canada drew closer to the United States and other trading partners, the country enjoyed one of the strongest economies among industrialized nations."
8033,8,true_false,exercise,8032,Canada grew closer to the US after 1945.,,true,,,
8034,8,multiple_choice,exercise,8032,What trading partner did Canada grow closer to?,United States|Soviet Union|Japan|Brazil,0,,,
8035,8,select_blank,exercise,8032,Canadians enjoy one of the world's ___ living standards.,highest|lowest|most average|declining,0,,,
8041,8,true_false,preview,8042,The Canada Health Act ensures a basic standard of coverage.,,true,,,
8042,8,multiple_choice,main,,What does the Canada Health Act ensure?,Basic coverage|Free tuition|Guaranteed jobs|Free housing,0,,,"As prosperity grew, so did the ability to support social assistance programs. The Canada Health Act ensures common elements and a basic standard of coverage."
8043,8,true_false,exercise,8042,The Canada Health Act sets common elements for health coverage.,,true,,,
8044,8,multiple_choice,exercise,8042,What kind of program is the Canada Health Act?,Social assistance|Military alliance|Trade treaty|Election law,0,,,
8045,8,select_blank,exercise,8042,The Canada Health Act ensures a standard of ___.,coverage|voting|trade|education,0,,,
8051,8,true_false,preview,8052,Unemployment insurance was introduced by the federal government in 1940.,,true,,,
8052,8,multiple_choice,main,,What year did the federal government introduce unemployment insurance?,1940|1927|1951|1965,0,,,"Unemployment insurance (now called ""employment insurance"") was introduced by the federal government in 1940."
8053,8,multiple_choice,exercise,8052,Unemployment insurance is known today as what?,Employment insurance|OAS|CPP|Social credit,0,,,
8054,8,true_false,exercise,8052,Unemployment insurance is now called employment insurance.,,true,,,
8055,8,select_blank,exercise,8052,Unemployment insurance began in ___.,1940|1927|1965|1970,0,,,
8061,8,true_false,preview,8062,Old Age Security was devised as early as 1927.,,true,,,
8062,8,multiple_choice,main,,What year was Old Age Security first devised?,1927|1940|1951|1965,0,,,"Old Age Security was devised as early as 1927, and the Canada and Quebec Pension Plans in 1965."
8063,8,true_false,exercise,8062,Old Age Security dates back to 1927.,,true,,,
8064,8,multiple_choice,exercise,8062,Which social program began earliest?,OAS|Employment insurance|CPP|CHA,0,,,
8065,8,select_blank,exercise,8062,___ Security was devised as early as 1927.,Old Age|Employment|National|Border,0,,,
8071,8,true_false,preview,8072,The Canada and Quebec Pension Plans began in 1965.,,true,,,
8072,8,multiple_choice,main,,What year did the Canada/Quebec Pension Plans begin?,1965|1940|1927|1970,0,,,The Canada and Quebec Pension Plans began in 1965.
8073,8,select_blank,exercise,8072,The Canada and Quebec ___ Plans began in 1965.,Pension|Health|Education|Trade,0,,,
8074,8,true_false,exercise,8072,Publicly funded education is provided by the provinces and territories.,,true,,,
8075,8,multiple_choice,exercise,8072,Who provides publicly funded education in Canada?,Provinces/territories|Federal gov't|The Senate|The RCMP,0,,,
8081,8,true_false,preview,8082,The Cold War began when eastern Europe fell to Soviets.,,true,,,
8082,8,multiple_choice,main,,Who was the Soviet dictator behind the Communist bloc?,Josef Stalin|Adolf Hitler|Vladimir Lenin|Nikita Khrushchev,0,,,The Cold War began when several liberated countries of eastern Europe became part of a Communist bloc controlled by the Soviet Union under the dictator Josef Stalin.
